ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1636245,Source2,2,2020-02-07 16:12:06,2020-02-07 17:58:19,30.26288,-97.757652,,,0.0,Lane blocked due to accident on TX-343-LOOP Lamar Blvd Northbound at Toomey Rd.,S Lamar Blvd,Austin,Travis,TX,78704-1018,US,US/Central,KATT,2020-02-07 15:51:00,75.0,75.0,17.0,29.15,10.0,VAR,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4136605,Source1,2,2022-03-15 16:01:34,2022-03-15 20:22:01,25.882822,-80.24470500000002,25.883665,-80.243043,0.119,Slow traffic on FL-9 - FL-924 from NW 27th Pl / East Rd to NW 120th St due to accident.,NW 27th Pl,Miami,Miami-Dade,FL,33167,US,US/Eastern,KOPF,2022-03-15 15:53:00,79.0,79.0,79.0,30.06,10.0,E,14.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7500337,Source1,2,2018-11-12 15:30:42,2018-11-12 16:00:35,42.5101,-71.22525999999998,42.5101,-71.22525999999998,0.0,At Foster Rd - Accident., Francis Wyman Rd,Burlington,Middlesex,MA,01803-2251,US,US/Eastern,KBED,2018-11-12 15:56:00,45.0,41.8,46.0,30.42,10.0,South,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1015812,Source2,3,2021-06-06 13:05:48,2021-06-06 13:57:00,42.36993,-83.14135,,,0.0,Two lanes blocked and left hand shoulder blocked due to accident on I-96 Westbound at Livernois Ave.,Monica St,Detroit,Wayne,MI,48204-1214,US,US/Eastern,KDET,2021-06-06 12:53:00,88.0,88.0,42.0,29.33,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3990682,Source1,2,2022-02-19 18:41:00.000000000,2022-02-19 19:28:00.000000000,36.263443,-86.715614,36.263513,-86.711745,0.216,Slow traffic on US-31E S - TN-6 - TN-45 - US-31E N from Peggy St to Duling Ave due to accident.,W Old Hickory Blvd,Madison,Davidson,TN,37115,US,US/Central,KBNA,2022-02-19 18:53:00,38.0,33.0,36.0,29.78,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6576941,Source1,2,2020-10-22 19:35:43,2020-10-22 21:20:43,44.229666,-121.456226,44.228591,-121.454157,0.127,Incident on US-20 SB near MP 5 Drive with caution., Highway 20,Bend,Deschutes,OR,97703-9268,US,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-850280,Source2,2,2021-10-25 07:25:24,2021-10-25 07:55:04,30.49905,-84.335022,,,0.0,Accident on CR-0356 Fred George Rd at CR-0361 Old Bainbridge Rd.,Fred George Rd,Tallahassee,Leon,FL,32303-2008,US,US/Eastern,KTLH,2021-10-25 07:53:00,71.0,71.0,93.0,29.84,10.0,ESE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Day,Day,Day
A-4063306,Source1,2,2022-02-06 12:51:05.000000000,2022-02-06 14:14:01.000000000,34.97327,-81.835719,34.973027,-81.836359,0.04,Incident on CLIFTON GLENDALE RD near HAWKINS ACRES RD Drive with caution., Clifton Glendale Rd,Spartanburg,Spartanburg,SC,29307-3412,US,US/Eastern,KSPA,2022-02-06 12:55:00,39.0,39.0,36.0,29.54,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5217811,Source1,2,2023-01-26 06:43:00.000000000,2023-01-26 08:00:45.000000000,34.136102,-117.339835,34.136016,-117.339832,0.006,Incident on N MACY ST near W HIGHLAND AVE Drive with caution., N Macy St,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2023-01-26 07:00:00,55.0,55.0,33.0,29.13,10.0,NNE,20.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-265229,Source2,3,2016-12-17 19:51:20,2016-12-17 20:20:11,32.92453,-96.786148,,,0.01,Two lanes blocked due to accident on I-635 Westbound at Exits 20B 21 Lyndon B Johnson Fwy.,Hillcrest Rd,Dallas,Dallas,TX,75230,US,US/Central,KDAL,2016-12-17 19:53:00,30.0,19.1,75.0,30.09,9.0,NNW,15.0,0.0,Light Freezing Drizzle,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2651302,Source3,2,2018-08-16 18:44:13,2018-08-16 19:14:00,37.251919,-121.93743899999998,,,0.0,#2 lane blocked due to accident on CA-85 Southbound at Exit 9 Samaritan Dr.,CA-85 S,San Jose,Santa Clara,CA,95124,US,US/Pacific,KSJC,2018-08-16 18:53:00,71.6,,57.0,30.01,8.0,NW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3707913,Source1,2,2022-09-14 20:06:16,2022-09-14 21:21:29,40.037535,-75.55898,40.037388,-75.559871,0.048,Incident on LANCASTER AVE near SPROUL RD Drive with caution., Lancaster Ave,Malvern,Chester,PA,19355-1805,US,US/Eastern,KOQN,2022-09-14 20:15:00,66.0,66.0,83.0,29.35,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-6709945,Source1,2,2020-11-27 17:12:00,2020-11-27 18:56:42,32.767742,-96.622835,32.768782,-96.623125,0.074,Incident on RODEO CENTER BLVD near MILITARY PKWY Expect long delays., Rodeo Center Blvd,Mesquite,Dallas,TX,75149-3904,US,US/Central,KHQZ,2020-11-27 16:50:00,61.0,61.0,45.0,29.64,10.0,N,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3823545,Source1,2,2022-06-01 23:00:00,2022-06-01 23:21:30,40.819628,-73.93446999999998,40.810722,-73.934985,0.616,Slow traffic from 8th Ave/155th St/Exit 23 (Harlem River Dr) to Park Ave (Harlem River Dr) due to accident.,Harlem River Dr S,New York,New York,NY,10039,US,US/Eastern,KNYC,2022-06-01 22:51:00,61.0,61.0,97.0,29.8,1.0,ESE,6.0,0.18,Rain,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2126825,Source2,2,2019-05-28 15:27:22,2019-05-28 16:44:03,34.819466,-82.271736,,,0.0,Accident on SC-146 Woodruff Rd Westbound at Butler Rd.,Woodruff Rd,Greenville,Greenville,SC,29607-5932,US,US/Eastern,KGMU,2019-05-28 15:53:00,95.0,95.0,30.0,28.79,10.0,SW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5706844,Source1,2,2021-06-26 11:03:57.000000000,2021-06-26 15:13:40.000000000,40.75971722583408,-73.71333718264717,40.76006722583408,-73.70259718264717,0.563,Slow traffic on Northern State Pkwy E from Grand Central Pkwy (Northern State Pkwy) to Lakeville Rd/Exit 25 (Northern State Pkwy) due to accident.,Grand Central Pkwy,Little Neck,Queens,NY,11362,US,US/Eastern,KLGA,2021-06-26 10:51:00,81.0,81.0,67.0,30.22,10.0,S,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7074205,Source1,2,2020-06-08 17:37:00,2020-06-08 18:29:33,33.70884,-117.85166,33.70814,-117.85236,0.063,At Dyer Rd - Accident.,CA-55 S,Santa Ana,Orange,CA,92705,US,US/Pacific,KSNA,2020-06-08 17:53:00,92.0,92.0,5.0,29.86,10.0,N,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-523137,Source2,3,2022-08-29 19:24:52,2022-08-29 20:09:28,29.784185,-95.53302,,,0.0,Right lane blocked due to crash on I-10 I-10 Eastbound at Bunker Hill Rd.,Katy Fwy,Houston,Harris,TX,77024,US,US/Central,KMCJ,2022-08-29 19:53:00,79.0,79.0,90.0,29.84,10.0,SE,6.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7231848,Source1,2,2020-01-21 08:08:00,2020-01-21 08:41:19,45.01539,-93.3495,45.01539,-93.3495,0.0,Ramp to MN-100 Southbound - Accident.,Beltline Hwy S,Minneapolis,Hennepin,MN,55422,US,US/Central,KMIC,2020-01-21 07:53:00,2.0,-16.0,76.0,29.43,10.0,S,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2485671,Source2,2,2018-11-28 12:11:58,2018-11-28 12:56:37,44.54314,-93.84935,,,0.0,Accident on US-169 Southbound at MN-19 280th St.,W 280th St,Belle Plaine,Scott,MN,56011,US,US/Central,KGYL,2018-11-28 12:15:00,25.3,15.3,91.0,29.85,1.2,SE,10.4,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2720182,Source2,3,2018-07-24 17:05:12,2018-07-24 17:34:55,41.942822,-71.475479,,,0.0,Accident on I-295 Southbound at Exits 9A 9B RI-146 Eddie Dowling Hwy.,I-295 N,Lincoln,Providence,RI,02865,US,US/Eastern,KSFZ,2018-07-24 16:56:00,80.1,,76.0,30.06,10.0,Variable,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4491354,Source1,2,2022-02-15 22:54:00.000000000,2022-02-16 00:12:47.000000000,37.736202,-120.591751,37.743106,-120.591911,0.477,Incident on WILLMS RD near ROCK RIVER RD Drive with caution., Cooperstown Rd,Waterford,Stanislaus,CA,95386,US,US/Pacific,KMOD,2022-02-15 22:53:00,49.0,45.0,46.0,29.8,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5843526,Source1,2,2021-03-31 06:38:30.000000000,2021-03-31 19:03:32.000000000,35.32080300000001,-80.73294,35.320534,-80.735072,0.122,Slow traffic on US-29 S from Alexander Glen Dr / Stone Quarry Rd to Barton Creek Dr due to accident., E Mallard Creek Church Rd,Charlotte,Mecklenburg,NC,28262,US,US/Eastern,KJQF,2021-03-31 06:35:00,63.0,63.0,94.0,29.38,10.0,SSE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4481271,Source1,2,2023-01-23 18:42:56,2023-01-23 19:59:30,26.621068,-81.743045,26.621062,-81.743783,0.046,Incident on LEE BLVD near ABRAMS BLVD Drive with caution., Abrams Blvd,Lehigh Acres,Lee,FL,33971,US,US/Eastern,KRSW,2023-01-23 18:53:00,68.0,68.0,70.0,30.1,10.0,NNE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2960241,Source2,2,2018-03-21 13:09:20,2018-03-21 13:39:03,36.017323,-95.886475,,,0.0,Accident on US-64 Memorial Dr at 101st St.,E 101st St,Tulsa,Tulsa,OK,74133,US,US/Central,KRVS,2018-03-21 12:53:00,55.9,,40.0,30.27,10.0,Variable,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5234204,Source1,2,2022-08-11 07:30:00.000000000,2022-08-11 10:23:36.000000000,40.948623,-73.798486,40.976879,-73.753214,3.064,Stationary traffic on Hutchinson River Pkwy N from Webster Ave/Exit 16 (Hutchinson River Pkwy) to Mamaroneck Rd/Exit 22 (Hutchinson River Pkwy) due to accident.,Hutchinson River Pkwy N,New Rochelle,Westchester,NY,10804,US,US/Eastern,KHPN,2022-08-11 07:53:00,72.0,72.0,100.0,29.46,7.0,NNW,5.0,0.01,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1226156,Source2,2,2020-12-16 08:06:37,2020-12-16 09:21:18,41.073479,-81.521118,,,0.0,Accident on Broadway St at Selle St.,S Broadway St,Akron,Summit,OH,44308-1503,US,US/Eastern,KAKR,2020-12-16 07:54:00,31.0,24.0,57.0,28.88,10.0,E,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7255693,Source1,2,2020-02-09 00:08:00,2020-02-09 05:20:51,43.63764000000001,-95.34932,43.63764000000001,-95.34932,0.0,At MN-264/CR-1/Exit 50 - Vehicle spun around.,I-90 W,Okabena,Jackson,MN,56161,US,US/Central,KOTG,2020-02-09 00:29:00,19.0,,93.0,28.22,0.75,,,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2046206,Source2,2,2019-06-11 10:47:41,2019-06-11 12:17:28,34.160061,-118.46962,,,0.0,#3 lane blocked due to accident on US-101 Southbound at I-405.,US-101 S,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2019-06-11 10:51:00,93.0,93.0,21.0,29.14,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4869012,Source1,2,2022-12-17 00:12:51.000000000,2022-12-17 01:34:55.000000000,40.741605,-73.949577,40.74658,-73.966303,0.941,Incident on QUEENS MIDTOWN TUNL NB near QUEENS Right lane blocked. Expect delays.,Long Island Expy W,Long Island City,Queens,NY,11101,US,US/Eastern,KNYC,2022-12-17 00:23:00,39.0,34.0,89.0,29.52,10.0,W,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6315712,Source1,2,2021-11-18 16:36:28,2021-11-18 18:44:34,35.894704,-78.559011,35.892617,-78.558699,0.145,Stationary traffic on US-1 S from Thornton Rd to Wild Wood Forest Dr due to accident., Capital Blvd,Raleigh,Wake,NC,27616-3151,US,US/Eastern,KRDU,2021-11-18 16:51:00,71.0,71.0,61.0,29.67,10.0,SW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-563114,Source2,3,2022-07-18 01:41:02,2022-07-18 02:43:42,41.871315,-87.842865,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Westbound at Exit 19B 9th Ave.,Eisenhower Expy,Maywood,Cook,IL,60153,US,US/Central,KORD,2022-07-18 01:51:00,71.0,71.0,81.0,29.14,10.0,NW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3083890,Source2,2,2018-01-24 06:22:11,2018-01-24 07:07:02,29.784971,-82.377045,,,0.0,Lane blocked due to accident on 142nd Ave at FL-121.,N State Road 121,Gainesville,Alachua,FL,32653-7510,US,US/Eastern,KGNV,2018-01-24 05:53:00,42.1,40.2,73.0,30.2,10.0,NNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6153407,Source1,2,2021-05-21 14:42:30,2021-05-21 16:22:00,35.139393,-92.524859,35.130722,-92.515186,0.8109999999999999,Incident on I-40 EB near I-40 Road closed. Take alternate route.,I-40 E,Plumerville,Conway,AR,72127,US,US/Central,KRUE,2021-05-21 14:53:00,75.0,75.0,79.0,29.8,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1750465,Source3,2,2019-10-12 04:37:01,2019-10-12 07:21:47,32.724804,-117.074547,,,0.0,Right hand shoulder blocked due to accident on CA-94 Eastbound at Exits 4B 5 Bayview Heights Way.,CA-94 E,San Diego,San Diego,CA,92114,US,US/Pacific,KSAN,2019-10-12 04:51:00,57.0,57.0,67.0,29.83,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3869401,Source1,2,2022-06-28 15:02:03.000000000,2022-06-28 15:16:00.000000000,27.95065300000001,-82.51611199999998,27.949375,-82.526999,0.67,Slow traffic on I-275 S from US-92/Dale Mabry Hwy/Exit 23 (I-275) to FL-60/Cypress St/Exit 20 (I-275) due to accident.,I-275 S,Tampa,Hillsborough,FL,33609,US,US/Eastern,KTPA,2022-06-28 14:53:00,94.0,,44.0,30.04,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2972534,Source2,2,2018-03-27 10:36:33,2018-03-27 11:06:08,42.342678,-72.68032099999998,,,0.0,Accident on MA-9 Main St near Hayward Rd.,N Main St,Florence,Hampshire,MA,01062-1223,US,US/Eastern,KCEF,2018-03-27 10:56:00,41.0,36.4,29.0,30.56,10.0,NE,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7198977,Source1,3,2020-04-26 17:37:19,2020-04-26 18:07:19,41.97304000000001,-88.03153,41.97304000000001,-88.03153,0.0,At IL-19/W Irving Park Rd - Accident.,N Rohlwing Rd,Itasca,DuPage,IL,60143,US,US/Central,KORD,2020-04-26 17:51:00,60.0,60.0,32.0,29.39,10.0,NE,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3220396,Source2,2,2017-10-03 09:33:25,2017-10-03 10:08:00,34.719269,-82.217812,,,0.0,Accident on Howard Dr at Goldsmith Rd.,Howard Dr,Simpsonville,Greenville,SC,29681-4023,US,US/Eastern,KGYH,2017-10-03 09:47:00,62.6,,72.0,30.52,10.0,NE,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4716479,Source1,2,2022-04-08 18:19:56,2022-04-08 20:25:09,39.76811528186909,-104.99454617450245,39.77129528186909,-104.9905261745024,0.306,At Exit 213: Park Avenue (Denver) at Mile Point 212.8. The left lane is closed due to a crash.,I-25,Denver,Denver,CO,80211,US,US/Mountain,KBJC,2022-04-08 17:49:00,66.0,66.0,13.0,24.4,10.0,SW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7230143,Source1,2,2020-01-19 11:25:00,2020-01-19 12:38:17,44.80815,-93.39841,44.80815,-93.39841,0.0,At CR-1/W Old Shakopee Rd/Riverview Rd - Vehicle spun around.,Shakopee Byp S,Minneapolis,Hennepin,MN,55438,US,US/Central,KFCM,2020-01-19 11:53:00,8.0,-3.0,73.0,29.52,5.0,WNW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6084727,Source1,2,2021-10-06 11:39:55,2021-10-06 23:59:00,39.688837,-105.882339,39.677523,-105.93954,3.14,Accident on Hermon Gulch Rd/Exit 218 (I-70) from US-6/CO-9/Exit 205 (I-70) to I-70 W.,I-70 W,Silver Plume,Clear Creek,CO,80476,US,US/Mountain,K0CO,2021-10-06 11:53:00,51.0,,41.0,20.91,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5002650,Source1,2,2022-02-25 14:54:00,2022-02-25 16:11:04,43.104268312248685,-83.77363800962554,43.11880831224868,-83.77377800962556,1.005,Incident on N LINDEN RD near W STANLEY RD Expect delays., N Linden Rd,Mount Morris,Genesee,MI,48458-9341,US,US/Eastern,KFNT,2022-02-25 14:53:00,24.0,14.0,65.0,29.52,7.0,N,10.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1801631,Source2,2,2019-11-06 10:44:20,2019-11-06 11:44:05,34.737621000000004,-82.26812,,,0.0,Accident on Georgia Rd at Kemet Way.,Kemet Way,Simpsonville,Greenville,SC,29681-6204,US,US/Eastern,KGYH,2019-11-06 10:47:00,63.0,63.0,48.0,29.38,10.0,ENE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7570658,Source1,2,2018-06-12 15:48:44,2018-06-12 21:48:44,34.03705,-118.30912,34.03706,-118.30568,0.197,At Western Ave/Exit 11 - Accident.,S Western Ave,Los Angeles,Los Angeles,CA,90018,US,US/Pacific,KCQT,2018-06-12 15:47:00,79.0,,54.0,29.78,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4021539,Source1,4,2022-04-11 09:47:00.000000000,2022-04-11 11:02:00.000000000,33.98649573309905,-84.54435467679717,33.97506573309905,-84.53306467679715,1.021,Construction on I-75 SB near GA-5 Expect delays.,I-75,Marietta,Cobb,GA,30066,US,US/Eastern,KRYY,2022-04-11 09:50:00,61.0,61.0,67.0,29.04,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6747209,Source1,2,2020-11-15 10:22:00,2020-11-15 11:41:16,43.35221,-75.725213,43.362111,-75.72091800000003,0.7170000000000001,Incident on WOLCOTT HILL RD near HOUSE 10163 Expect long delays., Wolcott Hill Rd,Camden,Oneida,NY,13316-3848,US,US/Eastern,KRME,2020-11-15 09:53:00,39.0,30.0,62.0,29.44,10.0,ESE,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4626345,Source1,2,2022-01-01 22:34:30.000000000,2022-01-01 23:10:00.000000000,36.160708,-86.77695600000001,36.161331,-86.776526,0.049,Accident on Demonbreun St from 1st Ave S / 1st Ave N to TN-24 - US-70 W - US-70 E., 4th Ave S,Nashville,Davidson,TN,37201-2004,US,US/Central,KBNA,2022-01-01 22:53:00,58.0,58.0,87.0,29.07,10.0,S,9.0,0.02,Light Rain,True,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7446869,Source1,3,2019-02-14 04:12:41,2019-02-14 04:42:05,39.52033,-76.19893,39.53038,-76.18231,1.125,At MD-22/MD-132/Exit 85 - Accident. 2 lanes blocked.,I-95 N,Aberdeen,Harford,MD,21001,US,US/Eastern,KAPG,2019-02-14 05:50:00,28.4,23.3,74.0,30.09,10.0,SW,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2163916,Source2,2,2019-04-12 18:51:31,2019-04-12 19:57:06,35.785835,-78.725037,,,0.0,Accident on Western Blvd at Hillsborough St.,Western Blvd,Raleigh,Wake,NC,27606-1520,US,US/Eastern,KRDU,2019-04-12 18:51:00,67.0,67.0,97.0,29.62,3.0,SE,7.0,0.09,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-113876,Source2,3,2016-06-10 13:52:07,2016-06-10 14:37:07,33.957836,-118.111847,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound after Exit 125 CA-19 Lakewood Blvd.,Lakewood Blvd,Downey,Los Angeles,CA,90240,US,US/Pacific,KCQT,2016-06-10 13:47:00,75.9,,58.0,29.92,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3744811,Source1,2,2022-12-23 12:03:14,2022-12-23 14:43:08,43.020783,-78.15852,43.009398,-78.398437,12.146,Slow traffic on I-90 W - New York State Trwy W from I-490/Exit 47 (I-90) to NY-77 Conn/Exit 48A (I-90) due to accident.,I-90 W,Batavia,Genesee,NY,14020,US,US/Eastern,KROC,2022-12-23 11:54:00,21.0,2.0,71.0,28.51,1.0,W,32.0,0.0,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
